dataset,model,model_label,row_max,member
locations,tabpfn,TabPFN,0.010105589,Non-member
locations,tabpfn,TabPFN,0.0108477855,Non-member
locations,tabpfn,TabPFN,0.011714484,Member
locations,tabpfn,TabPFN,0.011562403,Member
locations,tabpfn,TabPFN,0.01003,Non-member
locations,tabpfn,TabPFN,0.013890839,Member
locations,tabpfn,TabPFN,0.010087919,Non-member
locations,tabpfn,TabPFN,0.01088155,Non-member
locations,tabpfn,TabPFN,0.011533768,Non-member
locations,tabpfn,TabPFN,0.009751358,Non-member
locations,tabpfn,TabPFN,0.010044021,Non-member
locations,tabpfn,TabPFN,0.009400692,Non-member
locations,tabpfn,TabPFN,0.020899488,Member
locations,tabpfn,TabPFN,0.010258543,Non-member
locations,tabpfn,TabPFN,0.011789063,Member
locations,tabpfn,TabPFN,0.010192859,Member
locations,tabpfn,TabPFN,0.009686916,Non-member
locations,tabpfn,TabPFN,0.009888502,Non-member
locations,tabpfn,TabPFN,0.011263358,Member
locations,tabpfn,TabPFN,0.013412013,Member
locations,tabpfn,TabPFN,0.013139915,Member
locations,tabpfn,TabPFN,0.014526933,Member
locations,tabpfn,TabPFN,0.016468132,Member
locations,tabpfn,TabPFN,0.009488489,Non-member
locations,tabpfn,TabPFN,0.015470656,Member
locations,tabpfn,TabPFN,0.014947615,Member
locations,tabpfn,TabPFN,0.009453053,Non-member
locations,tabpfn,TabPFN,0.011917102,Member
locations,tabpfn,TabPFN,0.011196816,Member
locations,tabpfn,TabPFN,0.016828865,Member
locations,tabpfn,TabPFN,0.011190998,Non-member
locations,tabpfn,TabPFN,0.017408896,Member
locations,tabpfn,TabPFN,0.012514096,Member
locations,tabpfn,TabPFN,0.011081833,Non-member
locations,tabpfn,TabPFN,0.012570397,Member
locations,tabpfn,TabPFN,0.01219899,Non-member
locations,tabpfn,TabPFN,0.0128663955,Member
locations,tabpfn,TabPFN,0.012327835,Member
locations,tabpfn,TabPFN,0.012521242,Member
locations,tabpfn,TabPFN,0.01073602,Non-member
locations,tabpfn,TabPFN,0.01730585,Member
locations,tabpfn,TabPFN,0.014581244,Member
locations,tabpfn,TabPFN,0.013662985,Member
locations,tabpfn,TabPFN,0.009725498,Non-member
locations,tabpfn,TabPFN,0.011138607,Non-member
locations,tabpfn,TabPFN,0.012119356,Non-member
locations,tabpfn,TabPFN,0.009260319,Non-member
locations,tabpfn,TabPFN,0.010483397,Non-member
locations,tabpfn,TabPFN,0.011845891,Member
locations,tabpfn,TabPFN,0.015994774,Member
locations,tabpfn,TabPFN,0.014160343,Member
locations,tabpfn,TabPFN,0.011223019,Non-member
locations,tabpfn,TabPFN,0.009959191,Non-member
locations,tabpfn,TabPFN,0.010382503,Non-member
locations,tabpfn,TabPFN,0.010698432,Non-member
locations,tabpfn,TabPFN,0.012779848,Non-member
locations,tabpfn,TabPFN,0.012208284,Member
locations,tabpfn,TabPFN,0.011760591,Non-member
locations,tabpfn,TabPFN,0.010683638,Non-member
locations,tabpfn,TabPFN,0.011811208,Member
locations,tabpfn,TabPFN,0.011289008,Non-member
locations,tabpfn,TabPFN,0.0139823835,Non-member
locations,tabpfn,TabPFN,0.01299439,Member
locations,tabpfn,TabPFN,0.009775237,Non-member
locations,tabpfn,TabPFN,0.009001585,Non-member
locations,tabpfn,TabPFN,0.011224012,Member
locations,tabpfn,TabPFN,0.013130018,Member
locations,tabpfn,TabPFN,0.012495984,Member
locations,tabpfn,TabPFN,0.01321473,Member
locations,tabpfn,TabPFN,0.014312412,Member
locations,tabpfn,TabPFN,0.009875419,Non-member
locations,tabpfn,TabPFN,0.0125439875,Member
locations,tabpfn,TabPFN,0.0100737,Non-member
locations,tabpfn,TabPFN,0.009234183,Non-member
locations,tabpfn,TabPFN,0.013578904,Member
locations,tabpfn,TabPFN,0.010033566,Non-member
locations,tabpfn,TabPFN,0.012651245,Member
locations,tabpfn,TabPFN,0.009846103,Non-member
locations,tabpfn,TabPFN,0.010578542,Non-member
locations,tabpfn,TabPFN,0.009026752,Non-member
locations,tabpfn,TabPFN,0.014252353,Member
locations,tabpfn,TabPFN,0.010203607,Non-member
locations,tabpfn,TabPFN,0.01488344,Member
locations,tabpfn,TabPFN,0.01775621,Member
locations,tabpfn,TabPFN,0.010491508,Non-member
locations,tabpfn,TabPFN,0.013871377,Member
locations,tabpfn,TabPFN,0.010170446,Non-member
locations,tabpfn,TabPFN,0.012476068,Member
locations,tabpfn,TabPFN,0.00892141,Non-member
locations,tabpfn,TabPFN,0.013648719,Member
locations,tabpfn,TabPFN,0.01152523,Non-member
locations,tabpfn,TabPFN,0.010393409,Non-member
locations,tabpfn,TabPFN,0.014111327,Member
locations,tabpfn,TabPFN,0.014017925,Member
locations,tabpfn,TabPFN,0.012080979,Member
locations,tabpfn,TabPFN,0.012892575,Member
locations,tabpfn,TabPFN,0.014206678,Member
locations,tabpfn,TabPFN,0.013904025,Member
locations,tabpfn,TabPFN,0.013717053,Member
locations,tabpfn,TabPFN,0.008806724,Non-member
locations,tabpfn,TabPFN,0.01573811,Member
locations,tabpfn,TabPFN,0.010377261,Non-member
locations,tabpfn,TabPFN,0.010989639,Non-member
locations,tabpfn,TabPFN,0.012831442,Member
locations,tabpfn,TabPFN,0.011403526,Member
locations,tabpfn,TabPFN,0.020442214,Member
locations,tabpfn,TabPFN,0.010290229,Non-member
locations,tabpfn,TabPFN,0.012611969,Non-member
locations,tabpfn,TabPFN,0.010472732,Non-member
locations,tabpfn,TabPFN,0.009792621,Non-member
locations,tabpfn,TabPFN,0.011463042,Non-member
locations,tabpfn,TabPFN,0.009449036,Non-member
locations,tabpfn,TabPFN,0.011765335,Non-member
locations,tabpfn,TabPFN,0.01044203,Non-member
locations,tabpfn,TabPFN,0.011577232,Non-member
locations,tabpfn,TabPFN,0.011987714,Member
locations,tabpfn,TabPFN,0.010298666,Non-member
locations,tabpfn,TabPFN,0.013394867,Member
locations,tabpfn,TabPFN,0.010591661,Non-member
locations,tabpfn,TabPFN,0.010148462,Non-member
locations,tabpfn,TabPFN,0.010616648,Non-member
locations,tabpfn,TabPFN,0.011995837,Non-member
locations,tabpfn,TabPFN,0.01179215,Member
locations,tabpfn,TabPFN,0.00892974,Non-member
locations,tabpfn,TabPFN,0.009885233,Non-member
locations,tabpfn,TabPFN,0.011933593,Non-member
locations,tabpfn,TabPFN,0.012545208,Non-member
locations,tabpfn,TabPFN,0.010015402,Non-member
locations,tabpfn,TabPFN,0.013029865,Member
locations,tabpfn,TabPFN,0.012559863,Member
locations,tabpfn,TabPFN,0.00956884,Non-member
locations,tabpfn,TabPFN,0.010212723,Non-member
locations,tabpfn,TabPFN,0.012476537,Member
locations,tabpfn,TabPFN,0.010673868,Non-member
locations,tabpfn,TabPFN,0.013147111,Member
locations,tabpfn,TabPFN,0.00983592,Non-member
locations,tabpfn,TabPFN,0.009458813,Non-member
locations,tabpfn,TabPFN,0.011740308,Member
locations,tabpfn,TabPFN,0.009049511,Non-member
locations,tabpfn,TabPFN,0.0129373185,Non-member
locations,tabpfn,TabPFN,0.009448578,Non-member
locations,tabpfn,TabPFN,0.013016637,Member
locations,tabpfn,TabPFN,0.011257667,Non-member
locations,tabpfn,TabPFN,0.012920975,Member
locations,tabpfn,TabPFN,0.019044613,Member
locations,tabpfn,TabPFN,0.01355774,Member
locations,tabpfn,TabPFN,0.011549039,Non-member
locations,tabpfn,TabPFN,0.009740326,Non-member
locations,tabpfn,TabPFN,0.01003664,Non-member
locations,tabpfn,TabPFN,0.011595757,Non-member
locations,tabpfn,TabPFN,0.0126211895,Non-member
locations,tabpfn,TabPFN,0.009599471,Non-member
locations,tabpfn,TabPFN,0.011411265,Non-member
locations,tabpfn,TabPFN,0.0151022505,Member
locations,tabpfn,TabPFN,0.009310425,Non-member
locations,tabpfn,TabPFN,0.013253896,Member
locations,tabpfn,TabPFN,0.0095679425,Non-member
locations,tabpfn,TabPFN,0.010984299,Member
locations,tabpfn,TabPFN,0.013630321,Member
locations,tabpfn,TabPFN,0.017199345,Member
locations,tabpfn,TabPFN,0.012754786,Member
locations,tabpfn,TabPFN,0.014928605,Member
locations,tabpfn,TabPFN,0.009138547,Non-member
locations,tabpfn,TabPFN,0.010906082,Non-member
locations,tabpfn,TabPFN,0.016112218,Member
locations,tabpfn,TabPFN,0.009303939,Non-member
locations,tabpfn,TabPFN,0.010751568,Non-member
locations,tabpfn,TabPFN,0.009291919,Non-member
locations,tabpfn,TabPFN,0.012600049,Non-member
locations,tabpfn,TabPFN,0.011004759,Non-member
locations,tabpfn,TabPFN,0.014946331,Member
locations,tabpfn,TabPFN,0.014167792,Non-member
locations,tabpfn,TabPFN,0.0097821755,Non-member
locations,tabpfn,TabPFN,0.011385815,Member
locations,tabpfn,TabPFN,0.010031637,Non-member
locations,tabpfn,TabPFN,0.01684861,Member
locations,tabpfn,TabPFN,0.017213287,Member
locations,tabpfn,TabPFN,0.012350783,Member
locations,tabpfn,TabPFN,0.017021485,Member
locations,tabpfn,TabPFN,0.01320776,Member
locations,tabpfn,TabPFN,0.009392086,Non-member
locations,tabpfn,TabPFN,0.011457397,Member
locations,tabpfn,TabPFN,0.016841298,Member
locations,tabpfn,TabPFN,0.010512847,Non-member
locations,tabpfn,TabPFN,0.011858905,Non-member
locations,tabpfn,TabPFN,0.010724642,Non-member
locations,tabpfn,TabPFN,0.012041029,Member
locations,tabpfn,TabPFN,0.009315377,Non-member
locations,tabpfn,TabPFN,0.010302845,Non-member
locations,tabpfn,TabPFN,0.010141609,Non-member
locations,tabpfn,TabPFN,0.014267594,Member
locations,tabpfn,TabPFN,0.01058326,Non-member
locations,tabpfn,TabPFN,0.009697206,Non-member
locations,tabpfn,TabPFN,0.013507343,Member
locations,tabpfn,TabPFN,0.009783441,Non-member
locations,tabpfn,TabPFN,0.013408647,Member
locations,tabpfn,TabPFN,0.014289599,Member
locations,tabpfn,TabPFN,0.0144874705,Member
locations,tabpfn,TabPFN,0.0104688695,Non-member
locations,tabpfn,TabPFN,0.011548334,Non-member
locations,tabpfn,TabPFN,0.011974648,Non-member
locations,tabpfn,TabPFN,0.011442516,Non-member
locations,tabpfn,TabPFN,0.012700503,Member
locations,tabpfn,TabPFN,0.010716377,Non-member
locations,tabpfn,TabPFN,0.012042984,Member
locations,tabpfn,TabPFN,0.009293299,Non-member
locations,tabpfn,TabPFN,0.024030602,Member
locations,tabpfn,TabPFN,0.013874892,Member
locations,tabpfn,TabPFN,0.012364515,Non-member
locations,tabpfn,TabPFN,0.021452727,Member
locations,tabpfn,TabPFN,0.009584813,Non-member
locations,tabpfn,TabPFN,0.014087349,Member
locations,tabpfn,TabPFN,0.014554148,Member
locations,tabpfn,TabPFN,0.027174369,Member
locations,tabpfn,TabPFN,0.009083767,Non-member
locations,tabpfn,TabPFN,0.011543387,Non-member
locations,tabpfn,TabPFN,0.014348732,Member
locations,tabpfn,TabPFN,0.011203544,Non-member
locations,tabpfn,TabPFN,0.0126721095,Member
locations,tabpfn,TabPFN,0.010771496,Non-member
locations,tabpfn,TabPFN,0.013632226,Member
locations,tabpfn,TabPFN,0.013068821,Member
locations,tabpfn,TabPFN,0.010675342,Non-member
locations,tabpfn,TabPFN,0.011131667,Member
locations,tabpfn,TabPFN,0.011022294,Non-member
locations,tabpfn,TabPFN,0.013797789,Non-member
locations,tabpfn,TabPFN,0.009451491,Non-member
locations,tabpfn,TabPFN,0.010375085,Non-member
locations,tabpfn,TabPFN,0.01139447,Member
locations,tabpfn,TabPFN,0.009516184,Non-member
locations,tabpfn,TabPFN,0.01144632,Non-member
locations,tabpfn,TabPFN,0.012759206,Member
locations,tabpfn,TabPFN,0.009951244,Non-member
locations,tabpfn,TabPFN,0.011022759,Non-member
locations,tabpfn,TabPFN,0.0115614105,Non-member
locations,tabpfn,TabPFN,0.018050235,Member
locations,tabpfn,TabPFN,0.010406176,Non-member
locations,tabpfn,TabPFN,0.009754667,Non-member
locations,tabpfn,TabPFN,0.009793421,Non-member
locations,tabpfn,TabPFN,0.013919786,Member
locations,tabpfn,TabPFN,0.009787987,Non-member
locations,tabpfn,TabPFN,0.012858194,Member
locations,tabpfn,TabPFN,0.010997701,Non-member
locations,tabpfn,TabPFN,0.024526957,Member
locations,tabpfn,TabPFN,0.013205659,Member
locations,tabpfn,TabPFN,0.009366815,Non-member
locations,tabpfn,TabPFN,0.012887459,Non-member
locations,tabpfn,TabPFN,0.015971623,Member
locations,tabpfn,TabPFN,0.012782347,Member
locations,tabpfn,TabPFN,0.0110378545,Member
locations,tabpfn,TabPFN,0.013484566,Member
locations,tabpfn,TabPFN,0.012044066,Member
locations,tabpfn,TabPFN,0.0127400085,Member
locations,tabpfn,TabPFN,0.011266839,Member
locations,tabpfn,TabPFN,0.010211675,Non-member
locations,tabpfn,TabPFN,0.012632231,Non-member
locations,tabpfn,TabPFN,0.0128549505,Member
locations,tabpfn,TabPFN,0.010028995,Non-member
locations,tabpfn,TabPFN,0.012882427,Member
locations,tabpfn,TabPFN,0.012121471,Member
locations,tabpfn,TabPFN,0.011198107,Non-member
locations,tabpfn,TabPFN,0.011695402,Member
locations,tabpfn,TabPFN,0.014677476,Member
locations,real-tabpfn,Real-TabPFN,0.010955369,Non-member
locations,real-tabpfn,Real-TabPFN,0.012724619,Member
locations,real-tabpfn,Real-TabPFN,0.008507589,Non-member
locations,real-tabpfn,Real-TabPFN,0.008587488,Non-member
locations,real-tabpfn,Real-TabPFN,0.011165833,Non-member
locations,real-tabpfn,Real-TabPFN,0.0130050145,Member
locations,real-tabpfn,Real-TabPFN,0.009269845,Non-member
locations,real-tabpfn,Real-TabPFN,0.009582657,Non-member
locations,real-tabpfn,Real-TabPFN,0.014734858,Member
locations,real-tabpfn,Real-TabPFN,0.010192441,Non-member
locations,real-tabpfn,Real-TabPFN,0.011000926,Member
locations,real-tabpfn,Real-TabPFN,0.01663414,Member
locations,real-tabpfn,Real-TabPFN,0.011516205,Member
locations,real-tabpfn,Real-TabPFN,0.011776929,Member
locations,real-tabpfn,Real-TabPFN,0.009336542,Non-member
locations,real-tabpfn,Real-TabPFN,0.009567278,Non-member
locations,real-tabpfn,Real-TabPFN,0.012366756,Member
locations,real-tabpfn,Real-TabPFN,0.011962019,Member
locations,real-tabpfn,Real-TabPFN,0.011109672,Member
locations,real-tabpfn,Real-TabPFN,0.009159587,Non-member
locations,real-tabpfn,Real-TabPFN,0.014735397,Member
locations,real-tabpfn,Real-TabPFN,0.009237445,Non-member
locations,real-tabpfn,Real-TabPFN,0.012461065,Member
locations,real-tabpfn,Real-TabPFN,0.01205784,Member
locations,real-tabpfn,Real-TabPFN,0.013616367,Member
locations,real-tabpfn,Real-TabPFN,0.012948945,Member
locations,real-tabpfn,Real-TabPFN,0.013362857,Member
locations,real-tabpfn,Real-TabPFN,0.013313134,Member
locations,real-tabpfn,Real-TabPFN,0.010285579,Non-member
locations,real-tabpfn,Real-TabPFN,0.009536845,Non-member
locations,real-tabpfn,Real-TabPFN,0.009480059,Non-member
locations,real-tabpfn,Real-TabPFN,0.010385023,Non-member
locations,real-tabpfn,Real-TabPFN,0.022689305,Member
locations,real-tabpfn,Real-TabPFN,0.01674044,Member
locations,real-tabpfn,Real-TabPFN,0.012810563,Member
locations,real-tabpfn,Real-TabPFN,0.020932121,Member
locations,real-tabpfn,Real-TabPFN,0.01106327,Member
locations,real-tabpfn,Real-TabPFN,0.009717313,Non-member
locations,real-tabpfn,Real-TabPFN,0.013483088,Member
locations,real-tabpfn,Real-TabPFN,0.023314156,Member
locations,real-tabpfn,Real-TabPFN,0.010474838,Member
locations,real-tabpfn,Real-TabPFN,0.012953318,Member
locations,real-tabpfn,Real-TabPFN,0.0143986605,Member
locations,real-tabpfn,Real-TabPFN,0.015556049,Member
locations,real-tabpfn,Real-TabPFN,0.015773475,Member
locations,real-tabpfn,Real-TabPFN,0.011029761,Non-member
locations,real-tabpfn,Real-TabPFN,0.0095285075,Non-member
locations,real-tabpfn,Real-TabPFN,0.011165815,Non-member
locations,real-tabpfn,Real-TabPFN,0.010828282,Non-member
locations,real-tabpfn,Real-TabPFN,0.011308934,Non-member
locations,real-tabpfn,Real-TabPFN,0.011144673,Member
locations,real-tabpfn,Real-TabPFN,0.012171992,Member
locations,real-tabpfn,Real-TabPFN,0.011906674,Member
locations,real-tabpfn,Real-TabPFN,0.012546313,Member
locations,real-tabpfn,Real-TabPFN,0.01099628,Member
locations,real-tabpfn,Real-TabPFN,0.0127356285,Member
locations,real-tabpfn,Real-TabPFN,0.01568525,Member
locations,real-tabpfn,Real-TabPFN,0.01236649,Member
locations,real-tabpfn,Real-TabPFN,0.0112964725,Member
locations,real-tabpfn,Real-TabPFN,0.011527629,Non-member
locations,real-tabpfn,Real-TabPFN,0.011252859,Non-member
locations,real-tabpfn,Real-TabPFN,0.00863796,Non-member
locations,real-tabpfn,Real-TabPFN,0.014048353,Member
locations,real-tabpfn,Real-TabPFN,0.01201569,Member
locations,real-tabpfn,Real-TabPFN,0.010255042,Non-member
locations,real-tabpfn,Real-TabPFN,0.0086766165,Non-member
locations,real-tabpfn,Real-TabPFN,0.020851102,Member
locations,real-tabpfn,Real-TabPFN,0.009401415,Non-member
locations,real-tabpfn,Real-TabPFN,0.012238797,Member
locations,real-tabpfn,Real-TabPFN,0.009669959,Non-member
locations,real-tabpfn,Real-TabPFN,0.009849966,Non-member
locations,real-tabpfn,Real-TabPFN,0.009062337,Non-member
locations,real-tabpfn,Real-TabPFN,0.011603832,Member
locations,real-tabpfn,Real-TabPFN,0.010145183,Non-member
locations,real-tabpfn,Real-TabPFN,0.0098848855,Non-member
locations,real-tabpfn,Real-TabPFN,0.011272587,Member
locations,real-tabpfn,Real-TabPFN,0.008959532,Non-member
locations,real-tabpfn,Real-TabPFN,0.011245261,Non-member
locations,real-tabpfn,Real-TabPFN,0.013577339,Member
locations,real-tabpfn,Real-TabPFN,0.014154017,Member
locations,real-tabpfn,Real-TabPFN,0.013352635,Member
locations,real-tabpfn,Real-TabPFN,0.009112486,Non-member
locations,real-tabpfn,Real-TabPFN,0.010622662,Member
locations,real-tabpfn,Real-TabPFN,0.012688425,Member
locations,real-tabpfn,Real-TabPFN,0.0107278405,Non-member
locations,real-tabpfn,Real-TabPFN,0.012075532,Member
locations,real-tabpfn,Real-TabPFN,0.013263437,Member
locations,real-tabpfn,Real-TabPFN,0.01120667,Member
locations,real-tabpfn,Real-TabPFN,0.013367042,Member
locations,real-tabpfn,Real-TabPFN,0.008637314,Non-member
locations,real-tabpfn,Real-TabPFN,0.008643061,Non-member
locations,real-tabpfn,Real-TabPFN,0.0090443995,Non-member
locations,real-tabpfn,Real-TabPFN,0.009332291,Non-member
locations,real-tabpfn,Real-TabPFN,0.011659745,Member
locations,real-tabpfn,Real-TabPFN,0.019396858,Member
locations,real-tabpfn,Real-TabPFN,0.015947111,Member
locations,real-tabpfn,Real-TabPFN,0.017622061,Member
locations,real-tabpfn,Real-TabPFN,0.010677765,Non-member
locations,real-tabpfn,Real-TabPFN,0.021221867,Member
locations,real-tabpfn,Real-TabPFN,0.012173419,Member
locations,real-tabpfn,Real-TabPFN,0.009451614,Non-member
locations,real-tabpfn,Real-TabPFN,0.010153692,Non-member
locations,real-tabpfn,Real-TabPFN,0.009939754,Non-member
locations,real-tabpfn,Real-TabPFN,0.011108752,Member
locations,real-tabpfn,Real-TabPFN,0.011045347,Member
locations,real-tabpfn,Real-TabPFN,0.010442651,Non-member
locations,real-tabpfn,Real-TabPFN,0.024337636,Member
locations,real-tabpfn,Real-TabPFN,0.014095543,Member
locations,real-tabpfn,Real-TabPFN,0.009149444,Non-member
locations,real-tabpfn,Real-TabPFN,0.0092268465,Non-member
locations,real-tabpfn,Real-TabPFN,0.010838564,Member
locations,real-tabpfn,Real-TabPFN,0.0094360355,Non-member
locations,real-tabpfn,Real-TabPFN,0.011941387,Non-member
locations,real-tabpfn,Real-TabPFN,0.0106186345,Member
locations,real-tabpfn,Real-TabPFN,0.012461845,Member
locations,real-tabpfn,Real-TabPFN,0.010234446,Non-member
locations,real-tabpfn,Real-TabPFN,0.010453973,Non-member
locations,real-tabpfn,Real-TabPFN,0.012796424,Member
locations,real-tabpfn,Real-TabPFN,0.010707797,Non-member
locations,real-tabpfn,Real-TabPFN,0.012720061,Member
locations,real-tabpfn,Real-TabPFN,0.01201428,Member
locations,real-tabpfn,Real-TabPFN,0.008525994,Non-member
locations,real-tabpfn,Real-TabPFN,0.010483231,Non-member
locations,real-tabpfn,Real-TabPFN,0.0103437435,Non-member
locations,real-tabpfn,Real-TabPFN,0.009756417,Non-member
locations,real-tabpfn,Real-TabPFN,0.016513234,Member
locations,real-tabpfn,Real-TabPFN,0.009853287,Non-member
locations,real-tabpfn,Real-TabPFN,0.008957113,Non-member
locations,real-tabpfn,Real-TabPFN,0.009288642,Non-member
locations,real-tabpfn,Real-TabPFN,0.010168392,Non-member
locations,real-tabpfn,Real-TabPFN,0.015317225,Member
locations,real-tabpfn,Real-TabPFN,0.009614265,Non-member
locations,real-tabpfn,Real-TabPFN,0.013150696,Member
locations,real-tabpfn,Real-TabPFN,0.011135005,Non-member
locations,real-tabpfn,Real-TabPFN,0.012600371,Non-member
locations,real-tabpfn,Real-TabPFN,0.011381385,Non-member
locations,real-tabpfn,Real-TabPFN,0.016613893,Member
locations,real-tabpfn,Real-TabPFN,0.013440904,Member
locations,real-tabpfn,Real-TabPFN,0.0096314745,Non-member
locations,real-tabpfn,Real-TabPFN,0.009737357,Non-member
locations,real-tabpfn,Real-TabPFN,0.017285636,Member
locations,real-tabpfn,Real-TabPFN,0.0126184225,Member
locations,real-tabpfn,Real-TabPFN,0.011959825,Member
locations,real-tabpfn,Real-TabPFN,0.015434871,Member
locations,real-tabpfn,Real-TabPFN,0.017127985,Member
locations,real-tabpfn,Real-TabPFN,0.011989963,Non-member
locations,real-tabpfn,Real-TabPFN,0.012144331,Member
locations,real-tabpfn,Real-TabPFN,0.008410073,Non-member
